"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:19 UTC 2026","","","",""
"","14","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:11 UTC 2026","passed","Sat Apr 11 04:01:11 UTC 2026","","","",""
"","18","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:01 UTC 2026","passed","Sat Apr 11 04:01:01 UTC 2026","","","",""
"","14","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:22 UTC 2026","passed","Sat Apr 11 04:01:22 UTC 2026","","","",""
"","18","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:26 UTC 2026","passed","Sat Apr 11 04:01:26 UTC 2026","","","",""
"","21","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:03 UTC 2026","passed","Sat Apr 11 04:01:03 UTC 2026","","","",""
"","20","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:22 UTC 2026","passed","Sat Apr 11 04:01:22 UTC 2026","","","",""
"","10","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:13 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","36","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:17 UTC 2026","passed","Sat Apr 11 04:01:17 UTC 2026","","","",""
"","33","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:48 UTC 2026","passed","Sat Apr 11 04:00:48 UTC 2026","","","",""
"","22","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:05 UTC 2026","passed","Sat Apr 11 04:01:05 UTC 2026","","","",""
"","25","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:21 UTC 2026","passed","Sat Apr 11 04:01:21 UTC 2026","","","",""
"","73","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:03 UTC 2026","passed","Sat Apr 11 04:01:03 UTC 2026","","","",""
"","23","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:18 UTC 2026","passed","Sat Apr 11 04:01:18 UTC 2026","","","",""
"","1389","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:39 UTC 2026","passed","Sat Apr 11 04:00:41 UTC 2026","","","",""
"","26","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:56 UTC 2026","passed","Sat Apr 11 04:00:56 UTC 2026","","","",""
"","1361","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:00 UTC 2026","passed","Sat Apr 11 04:01:02 UTC 2026","","","",""
"","13","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:24 UTC 2026","passed","Sat Apr 11 04:01:24 UTC 2026","","","",""
"","896","[POST] [Rush] 立即登录","","Sat Apr 11 04:00:47 UTC 2026","passed","Sat Apr 11 04:00:47 UTC 2026","","","",""
"","24","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:12 UTC 2026","passed","Sat Apr 11 04:01:12 UTC 2026","","","",""
"","1427","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:27 UTC 2026","passed","Sat Apr 11 04:01:28 UTC 2026","","","",""
"","17","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:07 UTC 2026","passed","Sat Apr 11 04:01:07 UTC 2026","","","",""
"","1139","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:08 UTC 2026","passed","Sat Apr 11 04:01:09 UTC 2026","","","",""
"","937","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:13 UTC 2026","passed","Sat Apr 11 04:01:14 UTC 2026","","","",""
"","34","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:49 UTC 2026","passed","Sat Apr 11 04:00:49 UTC 2026","","","",""
"","1238","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:26 UTC 2026","passed","Sat Apr 11 04:01:28 UTC 2026","","","",""
"","2791","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:37 UTC 2026","passed","Sat Apr 11 04:00:40 UTC 2026","","","",""
"","1262","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:12 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","1298","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:01 UTC 2026","passed","Sat Apr 11 04:01:02 UTC 2026","","","",""
"","13","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:50 UTC 2026","passed","Sat Apr 11 04:00:50 UTC 2026","","","",""
"","17","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:01 UTC 2026","passed","Sat Apr 11 04:01:01 UTC 2026","","","",""
"","24","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:05 UTC 2026","passed","Sat Apr 11 04:01:05 UTC 2026","","","",""
"","29","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:51 UTC 2026","passed","Sat Apr 11 04:00:51 UTC 2026","","","",""
"","21","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:19 UTC 2026","","","",""
"","25","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:55 UTC 2026","passed","Sat Apr 11 04:00:55 UTC 2026","","","",""
"","9","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:47 UTC 2026","passed","Sat Apr 11 04:00:47 UTC 2026","","","",""
"","57","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:42 UTC 2026","passed","Sat Apr 11 04:00:42 UTC 2026","","","",""
"","12","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:48 UTC 2026","passed","Sat Apr 11 04:00:48 UTC 2026","","","",""
"","5","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:19 UTC 2026","","","",""
"","34","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:46 UTC 2026","passed","Sat Apr 11 04:00:46 UTC 2026","","","",""
"","36","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:59 UTC 2026","passed","Sat Apr 11 04:00:59 UTC 2026","","","",""
"","24","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:15 UTC 2026","passed","Sat Apr 11 04:01:15 UTC 2026","","","",""
"","35","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:57 UTC 2026","passed","Sat Apr 11 04:00:57 UTC 2026","","","",""
"","30","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:59 UTC 2026","passed","Sat Apr 11 04:00:59 UTC 2026","","","",""
"","44","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:21 UTC 2026","passed","Sat Apr 11 04:01:21 UTC 2026","","","",""
"","27","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:14 UTC 2026","passed","Sat Apr 11 04:01:14 UTC 2026","","","",""
"","28","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:39 UTC 2026","passed","Sat Apr 11 04:00:39 UTC 2026","","","",""
"","27","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:02 UTC 2026","passed","Sat Apr 11 04:01:02 UTC 2026","","","",""
"","39","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:15 UTC 2026","passed","Sat Apr 11 04:01:15 UTC 2026","","","",""
"","24","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:50 UTC 2026","passed","Sat Apr 11 04:00:50 UTC 2026","","","",""
"","1506","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:02 UTC 2026","passed","Sat Apr 11 04:01:03 UTC 2026","","","",""
"","16","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:30 UTC 2026","passed","Sat Apr 11 04:00:30 UTC 2026","","","",""
"","1504","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:18 UTC 2026","passed","Sat Apr 11 04:01:20 UTC 2026","","","",""
"","967","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:20 UTC 2026","","","",""
"","19","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:13 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","17","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:20 UTC 2026","passed","Sat Apr 11 04:01:20 UTC 2026","","","",""
"","36","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:56 UTC 2026","passed","Sat Apr 11 04:00:56 UTC 2026","","","",""
"","25","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:55 UTC 2026","passed","Sat Apr 11 04:00:55 UTC 2026","","","",""
"
        利用参数化技术，批量验证后端拦截逻辑是否生效
        ","2","注册异常校验: 非法邮箱：空邮箱","tests.integration.auth","Sat Apr 11 03:57:40 UTC 2026","passed","Sat Apr 11 03:57:40 UTC 2026","TestUserRegisterNegative","test_register_negative","",""
"","1354","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:50 UTC 2026","passed","Sat Apr 11 04:00:52 UTC 2026","","","",""
"","1330","[POST] [Rush] 立即登录","","Sat Apr 11 04:00:52 UTC 2026","passed","Sat Apr 11 04:00:54 UTC 2026","","","",""
"","26","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:17 UTC 2026","passed","Sat Apr 11 04:01:17 UTC 2026","","","",""
"","12","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:47 UTC 2026","passed","Sat Apr 11 04:00:47 UTC 2026","","","",""
"","200","[POST] [Daily] 预热账号登出","","Sat Apr 11 04:01:28 UTC 2026","passed","Sat Apr 11 04:01:28 UTC 2026","","","",""
"","1018","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:11 UTC 2026","passed","Sat Apr 11 04:01:12 UTC 2026","","","",""
"","20","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:22 UTC 2026","passed","Sat Apr 11 04:01:22 UTC 2026","","","",""
"","22","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:54 UTC 2026","passed","Sat Apr 11 04:00:54 UTC 2026","","","",""
"","26","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:17 UTC 2026","passed","Sat Apr 11 04:01:17 UTC 2026","","","",""
"","24","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:06 UTC 2026","passed","Sat Apr 11 04:01:06 UTC 2026","","","",""
"","6","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:13 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","539","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:03 UTC 2026","passed","Sat Apr 11 04:01:04 UTC 2026","","","",""
"","40","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:39 UTC 2026","passed","Sat Apr 11 04:00:39 UTC 2026","","","",""
"","22","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:48 UTC 2026","passed","Sat Apr 11 04:00:48 UTC 2026","","","",""
"","19","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:17 UTC 2026","passed","Sat Apr 11 04:01:17 UTC 2026","","","",""
"","21","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:16 UTC 2026","passed","Sat Apr 11 04:01:16 UTC 2026","","","",""
"","18","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:14 UTC 2026","passed","Sat Apr 11 04:01:14 UTC 2026","","","",""
"
    单元测试： 验证注册逻辑在数据库正常时，能否正确返回200并正确调用了sql
    ","345","test_register_success_mock_db","tests.unit","Sat Apr 11 03:57:38 UTC 2026","passed","Sat Apr 11 03:57:38 UTC 2026","","test_auth_unit","",""
"","33","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:22 UTC 2026","passed","Sat Apr 11 04:01:22 UTC 2026","","","",""
"","22","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:26 UTC 2026","passed","Sat Apr 11 04:01:26 UTC 2026","","","",""
"","20","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:03 UTC 2026","passed","Sat Apr 11 04:01:03 UTC 2026","","","",""
"","987","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:44 UTC 2026","passed","Sat Apr 11 04:00:45 UTC 2026","","","",""
"","13","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:30 UTC 2026","passed","Sat Apr 11 04:00:30 UTC 2026","","","",""
"","119","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:12 UTC 2026","passed","Sat Apr 11 04:01:12 UTC 2026","","","",""
"","28","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:43 UTC 2026","passed","Sat Apr 11 04:00:43 UTC 2026","","","",""
"","1540","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:39 UTC 2026","passed","Sat Apr 11 04:00:41 UTC 2026","","","",""
"","16","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:43 UTC 2026","passed","Sat Apr 11 04:00:43 UTC 2026","","","",""
"","36","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:10 UTC 2026","passed","Sat Apr 11 04:01:10 UTC 2026","","","",""
"","26","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:09 UTC 2026","passed","Sat Apr 11 04:01:09 UTC 2026","","","",""
"","12","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:00:41 UTC 2026","passed","Sat Apr 11 04:00:41 UTC 2026","","","",""
"","142","[POST] [Daily] 预热账号登出","","Sat Apr 11 04:01:28 UTC 2026","passed","Sat Apr 11 04:01:28 UTC 2026","","","",""
"","193","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:38 UTC 2026","passed","Sat Apr 11 04:00:38 UTC 2026","","","",""
"","34","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:25 UTC 2026","passed","Sat Apr 11 04:01:25 UTC 2026","","","",""
"","1325","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:06 UTC 2026","passed","Sat Apr 11 04:01:07 UTC 2026","","","",""
"","1100","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:25 UTC 2026","passed","Sat Apr 11 04:01:27 UTC 2026","","","",""
"","21","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:58 UTC 2026","passed","Sat Apr 11 04:00:58 UTC 2026","","","",""
"","12","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:19 UTC 2026","","","",""
"","21","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:04 UTC 2026","passed","Sat Apr 11 04:01:04 UTC 2026","","","",""
"","25","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:10 UTC 2026","passed","Sat Apr 11 04:01:10 UTC 2026","","","",""
"","20","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:24 UTC 2026","passed","Sat Apr 11 04:01:24 UTC 2026","","","",""
"","1229","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:11 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","21","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:18 UTC 2026","passed","Sat Apr 11 04:01:18 UTC 2026","","","",""
"","848","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:50 UTC 2026","passed","Sat Apr 11 04:00:51 UTC 2026","","","",""
"","143","[POST] [Daily] 预热账号登出","","Sat Apr 11 04:01:28 UTC 2026","passed","Sat Apr 11 04:01:28 UTC 2026","","","",""
"","1553","[POST] [Rush] 立即登录","","Sat Apr 11 04:00:48 UTC 2026","passed","Sat Apr 11 04:00:49 UTC 2026","","","",""
"","22","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:18 UTC 2026","passed","Sat Apr 11 04:01:18 UTC 2026","","","",""
"","18","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:42 UTC 2026","passed","Sat Apr 11 04:00:42 UTC 2026","","","",""
"","1137","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:33 UTC 2026","passed","Sat Apr 11 04:00:34 UTC 2026","","","",""
"","17","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:25 UTC 2026","passed","Sat Apr 11 04:01:25 UTC 2026","","","",""
"","682","[POST] [Rush] 注册新账号","","Sat Apr 11 04:01:12 UTC 2026","passed","Sat Apr 11 04:01:13 UTC 2026","","","",""
"","1064","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:20 UTC 2026","","","",""
"","28","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:00:49 UTC 2026","passed","Sat Apr 11 04:00:49 UTC 2026","","","",""
"","1280","[POST] [Rush] 注册新账号","","Sat Apr 11 04:00:48 UTC 2026","passed","Sat Apr 11 04:00:49 UTC 2026","","","",""
"","54","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:09 UTC 2026","passed","Sat Apr 11 04:01:09 UTC 2026","","","",""
"","10","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:01 UTC 2026","passed","Sat Apr 11 04:01:01 UTC 2026","","","",""
"","16","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:21 UTC 2026","passed","Sat Apr 11 04:01:21 UTC 2026","","","",""
"","35","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:12 UTC 2026","passed","Sat Apr 11 04:01:12 UTC 2026","","","",""
"","13","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:23 UTC 2026","passed","Sat Apr 11 04:01:23 UTC 2026","","","",""
"","16","[POST] [Daily] 发布新帖子","","Sat Apr 11 04:01:19 UTC 2026","passed","Sat Apr 11 04:01:19 UTC 2026","","","",""
"","1472","[POST] [Rush] 立即登录","","Sat Apr 11 04:01:13 UTC 2026","passed","Sat Apr 11 04:01:15 UTC 2026","","","",""
"","16","[GET] [Daily] 查看帖子列表","","Sat Apr 11 04:01:27 UTC 2026","passed","Sat Apr 11 04:01:27 UTC 2026","","","",""
